가구구분코드,가구원수,가구주_관계코드,가구주_성별코드,가구주_연령,가구주_학력코드,가구주_수학구분코드,가구주_취업여부,가구주_7차직업분류코드,가구주_종사상지위코드,입주형태코드,월세평가금액,전세보증금,월세사글세,소득구간코드,가계지출금액,가계지출_소비지출금액,가계지출_소비지출_식료품비주류음료구입비,가계지출_소비지출_주류담배구입비,가계지출_소비지출_의류신발구입비,가계지출_소비지출_주거수도광열비,가계지출_소비지출_가정용품가사서비스이용금액,가계지출_소비지출_보건제품구입비,가계지출_소비지출_교통비,가계지출_소비지출_통신비,가계지출_소비지출_오락문화비,가계지출_소비지출_오락문화_영상음향기기구입비,가계지출_소비지출_오락문화_사진광학장비구입비,가계지출_소비지출_오락문화_정보처리장치구입비,가계지출_소비지출_오락문화_기록매체구입비,가계지출_소비지출_오락문화_영상음향정보기기수리비,가계지출_소비지출_오락문화_내구재구입비,가계지출_소비지출_오락문화_악기기구구입비,가계지출_소비지출_오락문화_오락문화내구재유지수리비,가계지출_소비지출_오락문화_장난감취미용품구입비,가계지출_소비지출_오락문화_캠핑운동관련용품구입비,가계지출_소비지출_오락문화_화훼관련용품구입비,가계지출_소비지출_오락문화_애완동물관련물품구입비,가계지출_소비지출_오락문화_화훼애완동물서비스이용금액,가계지출_소비지출_오락문화_운동오락서비스이용금액,가계지출_소비지출_오락문화_문화서비스이용금액,가계지출_소비지출_오락문화_복권구입비,가계지출_소비지출_오락문화_서적구입비,가계지출_소비지출_오락문화_기타인쇄물구입비,가계지출_소비지출_오락문화_문구구입비,가계지출_소비지출_오락문화_단체여행경비,가계지출_소비지출_교육비,가계지출_소비지출_음식숙박비,가계지출_소비지출_음식숙박_식대,가계지출_소비지출_음식숙박_숙박비,가계지출_소비지출_기타상품서비스이용금액,도시읍면부구분코드,조사연도
2,1,1,1,31,5,1,1,5,5.0,6,310,3000,300,1,1404569,1346634,153360,23070,0,378460,204437,50000,200000,81350,26500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26500,0,0,0,0,0,0,178820,178820,0,50637,0,2020
2,1,1,1,32,5,4,1,5,4.0,6,380,3000,350,5,2978938,2524183,65977,90167,212333,405583,23650,480667,345400,150165,47450,0,0,0,0,0,0,0,0,0,13000,0,0,0,15500,18950,0,0,0,0,0,0,582833,582833,0,119959,1,2020
2,1,1,1,33,6,1,1,2,5.0,6,1150,50000,500,4,1538876,1412064,94518,1333,20000,620297,24177,10483,61000,60596,258822,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,96532,0,116573,0,10717,0,0,117200,117200,0,143638,1,2020
2,1,1,1,33,6,1,1,2,7.0,6,355,3000,340,6,3164760,2597530,144697,103610,128355,369477,70450,170388,230862,89532,137612,8000,0,29360,40870,0,0,0,0,0,0,0,0,0,29500,14812,0,15070,0,0,0,213750,571207,555540,15667,367592,1,2020
2,1,1,1,33,6,1,1,2,7.0,6,500,5000,450,4,1309147,1180194,111638,0,53567,489300,22349,29467,91350,39856,112215,5750,0,0,0,0,0,0,0,0,0,0,0,0,167,65273,2583,33375,5067,0,0,0,169760,169760,0,60693,1,2020
2,1,1,1,34,4,1,1,4,4.0,4,360,65000,0,3,1892064,1243767,64430,5000,0,87080,23298,3288,255188,107590,67700,0,0,0,0,0,0,0,0,0,0,0,0,0,63325,2500,1875,0,0,0,0,0,517230,517230,0,112964,1,2020
2,1,1,1,34,5,1,1,2,4.0,4,350,53000,0,2,3813616,3405073,247300,13760,19800,126740,51650,0,242435,90000,1818750,0,0,0,0,0,0,0,0,0,0,0,0,0,9750,9000,0,0,0,0,1800000,0,455214,455214,0,339424,1,2020
2,1,1,1,34,6,1,1,2,5.0,4,328,73000,0,1,619870,367488,96437,29250,333,51777,1750,7967,52127,45607,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,52275,52275,0,21967,1,2020
2,1,1,1,34,6,1,1,2,7.0,6,270,1000,230,4,1580149,1285862,112743,19513,31914,291095,27500,14475,249268,51767,47634,0,0,0,0,0,0,0,0,9560,0,2748,0,0,0,24122,0,11205,0,0,0,0,355335,355335,0,84619,1,2020
2,1,1,1,34,6,1,1,8,5.0,6,230,20000,130,2,2350941,1797598,57103,44857,16057,195103,497933,70702,93792,90337,98516,34333,0,5850,0,0,0,0,0,0,5000,0,0,0,27708,25624,0,0,0,0,0,0,575158,575158,0,58040,1,2020
2,1,1,1,34,6,4,1,6,5.0,1,350,0,0,2,1103708,1033396,220397,4350,833,10850,5147,278853,57533,78776,184593,0,0,92333,0,0,0,0,0,0,2000,167,44477,16667,8333,18533,2083,0,0,0,0,0,104683,81350,23333,87380,0,2020
2,1,1,1,34,6,4,1,9,7.0,6,270,1000,230,2,886003,827760,76967,400,22533,289890,17670,12800,167733,1000,10667,0,0,0,0,0,0,0,0,0,0,0,1500,0,2833,6333,0,0,0,0,0,0,219100,219100,0,9000,1,2020
2,1,1,1,34,7,1,1,2,4.0,6,800,10000,550,6,3843551,3362301,412303,12500,253500,615374,116505,138366,282440,93154,572843,0,0,0,0,0,0,0,0,0,0,0,458450,8000,0,37808,0,18585,0,0,50000,0,761285,563525,197760,104032,1,2020
2,1,1,1,34,7,1,1,2,5.0,4,300,30000,0,3,1043130,771133,16670,54028,16167,51633,3900,22283,123233,49647,206230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6230,0,0,0,0,200000,0,216333,216333,0,11008,0,2020
2,1,1,2,20,4,1,1,9,5.0,6,220,2000,200,3,839920,809920,51310,20000,15200,256310,4800,14700,39400,58500,8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8700,0,0,0,0,0,0,292000,292000,0,49000,1,2020
2,1,1,2,24,6,1,1,4,7.0,6,380,20000,300,2,1893821,1836611,138278,60967,27860,400384,6112,489367,203517,74328,22124,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,14624,0,0,0,0,0,0,380550,373883,6667,33126,1,2020
2,1,1,2,26,4,1,1,4,5.0,6,280,2000,265,2,1286517,1058850,175839,6000,28483,330813,4350,57117,22500,72460,106244,0,0,83333,0,0,0,0,0,9333,0,0,0,0,0,13578,0,0,0,0,0,0,118300,118300,0,136744,0,2020
2,1,1,2,26,6,1,1,2,5.0,6,600,15000,500,2,1588608,1467197,155535,1316,84872,647872,83490,29488,14970,63845,86037,0,0,2605,0,0,0,0,0,10740,0,8640,3100,0,0,42805,0,0,0,18147,0,0,203868,203868,0,95904,1,2020
2,1,1,2,27,5,1,1,5,5.0,6,500,5000,400,2,1686011,1464041,107690,10225,150863,530540,50188,15392,132193,93050,15658,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,7242,417,0,0,0,0,0,236725,236725,0,121516,1,2020
2,1,1,2,28,6,1,1,4,5.0,4,600,100000,0,3,1778616,1527228,241568,30987,89752,127888,124463,59537,107187,190513,150537,2500,34807,0,24853,0,0,0,0,1947,2128,333,1667,0,11917,35593,0,5125,0,533,29133,0,318333,299500,18833,86463,1,2020
2,1,1,2,28,7,2,1,2,7.0,4,900,220000,0,2,3263887,3124535,158456,34950,220768,189158,47719,147017,97377,98377,180521,0,0,0,0,0,0,0,0,0,1667,2517,0,8500,67500,58681,0,34427,6680,550,0,1059583,539502,411502,128000,351108,1,2020
2,1,1,2,29,5,1,1,4,5.0,6,300,10000,250,3,2379468,2086175,134413,26460,168651,347223,25380,104583,59077,349840,14360,0,0,0,0,0,0,0,0,1193,0,0,0,0,5667,7500,0,0,0,0,0,0,606543,590877,15667,249644,1,2020
2,1,1,2,29,6,1,1,2,7.0,2,760,0,0,3,1958798,1729786,122197,1175,68117,760493,4070,132250,173617,31639,71297,0,0,0,0,0,0,0,0,23833,0,0,0,0,0,8883,0,27414,0,11167,0,0,187567,187567,0,177365,1,2020
2,1,1,2,30,5,1,1,5,5.0,6,620,20000,500,3,2616566,2392280,209089,7870,190572,565787,142923,262743,217458,157630,279854,0,0,9550,0,0,0,0,0,4967,7117,105173,75697,3667,0,52351,2167,0,0,1917,17250,16667,246151,246151,0,95536,1,2020
2,1,1,2,30,6,1,1,2,5.0,6,440,10000,400,5,3592365,3427155,382624,13400,772438,524820,32200,28700,345300,24750,885720,0,0,0,0,0,0,0,0,0,0,40000,312870,0,0,398850,0,0,10000,124000,0,0,281200,281200,0,136003,1,2020
2,1,1,2,31,6,1,1,2,7.0,6,138,3798,108,8,41744071,39538904,14850,0,131400,227750,79450,0,37269100,1329582,11954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11954,0,0,0,0,0,0,393800,393800,0,81018,1,2020
2,1,1,2,31,6,1,1,4,5.0,6,480,5000,450,3,1887829,1507569,160040,2575,105500,540795,3800,17500,71650,53021,10840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10840,0,0,0,0,0,0,260750,260750,0,281098,0,2020
2,1,1,2,31,6,1,1,5,5.0,6,650,5000,650,5,3233650,3010150,222737,0,58483,788700,329095,64867,506227,99412,728847,0,0,0,0,0,0,0,0,60000,833,3333,414363,247817,0,2500,0,0,0,0,0,0,182398,182398,0,29385,1,2020
2,1,1,2,32,6,1,1,2,7.0,6,459,30000,300,2,1117714,989071,183971,4055,36806,390432,11834,53984,19200,68925,10273,0,0,0,0,0,0,0,0,0,0,0,0,0,583,9023,0,0,0,667,0,0,168272,168272,0,41320,1,2020
2,1,1,2,32,6,1,1,5,5.0,4,1200,200000,0,2,3534956,3041621,165048,28308,659215,95918,107382,77552,462005,82249,513782,0,0,1000,0,0,63633,0,0,0,56842,2983,75953,81592,58500,156662,0,0,0,16617,0,0,579793,525377,54417,270368,1,2020
2,1,1,2,32,7,1,1,2,5.0,6,350,5000,300,2,1495823,1259773,173898,0,93250,388248,21127,39008,132547,76519,57435,0,0,5645,0,0,0,0,0,825,0,21083,0,0,0,4702,0,19197,2500,3483,0,0,196583,196583,0,81158,1,2020
2,1,1,2,33,5,1,1,4,5.0,4,500,100000,0,4,5093621,3904057,212803,65118,792850,91589,16358,651847,35683,57760,416717,0,0,0,0,0,0,0,0,0,45333,0,214000,104267,25000,25383,0,0,0,2733,0,0,639323,639323,0,924009,1,2020
2,1,1,2,33,6,1,1,2,5.0,6,950,10000,550,7,2477222,1698314,122902,1100,5340,765256,368382,44420,35884,29946,75826,0,26600,0,0,0,0,0,0,0,0,4000,0,0,0,7466,0,760,0,7000,30000,0,141544,141544,0,107713,1,2020
2,1,1,2,34,6,1,1,2,5.0,6,450,5000,400,2,1527854,1394056,100112,2000,66240,500802,119000,4100,93800,108424,122757,0,0,0,0,0,0,0,0,0,0,0,9000,51800,0,43317,0,17640,0,1000,0,0,192626,192626,0,84194,0,2020
2,1,1,2,34,6,1,1,2,7.0,4,500,35000,0,2,897422,846747,111962,0,98242,58428,42627,51232,131338,118799,24385,0,0,2118,0,0,0,0,0,0,4725,2500,0,0,3833,2500,0,4470,0,4238,0,0,50167,50167,0,159567,1,2020
2,1,1,2,34,6,1,1,4,4.0,4,520,75000,0,1,1031740,1002925,78602,6500,161830,93850,8,129733,54737,66812,13483,0,0,0,0,0,0,0,0,0,0,0,0,0,10833,2650,0,0,0,0,0,0,359392,359392,0,37979,1,2020
1,1,1,1,28,4,1,1,9,2.0,4,380,85000,0,3,2016241,926131,73440,103500,0,251616,9050,0,63600,113854,28386,0,0,0,0,0,0,0,0,5000,0,0,5500,0,0,17886,0,0,0,0,0,0,282500,282500,0,185,1,2021
1,1,1,1,28,6,1,1,A,1.0,3,600,2300,0,5,2541666,1862077,162060,6360,18450,769938,15150,77175,57050,135518,100026,0,0,0,0,0,0,0,0,33844,9526,0,0,0,0,27157,0,25500,0,4000,0,0,367650,367650,0,152700,0,2021
1,1,1,1,29,4,1,1,3,1.0,6,270,3000,250,5,3400839,1921856,278380,35838,53425,351161,335778,132415,138125,144805,11450,0,0,0,0,0,0,0,0,1975,0,0,0,0,0,9475,0,0,0,0,0,0,385050,371300,13750,55430,1,2021
1,1,1,1,29,6,1,1,3,1.0,1,310,0,0,8,3646399,1301951,156160,38000,112320,59850,85900,293760,210000,48401,17300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17300,0,0,0,0,0,0,280260,280260,0,0,0,2021
1,1,1,1,32,6,1,1,2,1.0,1,1080,0,0,8,3652391,2258516,260340,22005,440925,163353,99600,12557,303523,85800,189683,0,0,89833,0,19250,0,0,0,12967,0,0,0,0,5500,47150,4167,9483,0,1333,0,0,628190,360040,268150,52539,1,2021
1,1,1,1,32,6,1,1,8,1.0,4,450,60000,0,6,2565084,1573962,163843,124750,66125,120252,32232,264083,393742,85111,11973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11973,0,0,0,0,0,0,239418,239418,0,72433,1,2021
1,1,1,1,32,8,3,1,2,2.0,6,470,40000,350,4,1425169,1267618,121614,215,21839,421891,8548,5017,90287,46466,34655,0,0,0,6347,0,0,0,0,333,6333,833,2633,0,0,16675,0,0,0,1500,0,0,484808,433141,51667,32279,1,2021
1,1,1,1,33,6,1,1,A,1.0,6,450,1000,330,5,2497243,1263543,35205,26250,0,397195,2350,6000,210533,64410,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10200,0,0,0,0,0,0,470196,470196,0,41205,0,2021
1,1,1,1,34,6,1,1,3,1.0,6,419,2000,400,5,2949375,2398585,558295,113495,134300,528225,191550,0,286050,90200,33220,0,0,0,0,0,0,0,0,0,0,0,0,0,5600,27120,0,0,0,500,0,0,449500,449500,0,13750,1,2021
1,1,1,2,25,6,1,1,2,1.0,6,428,3000,400,4,2201198,1469519,135795,1667,170161,508753,24000,21774,113113,41387,7400,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,3333,0,0,0,1567,0,47520,280007,274341,5667,117943,1,2021
1,1,1,2,28,6,1,1,3,1.0,4,500,80000,0,3,1858551,1247285,212582,36357,102932,36260,108743,65033,93483,145266,162944,0,0,5500,0,0,0,0,0,0,23267,0,20040,0,0,103516,0,8955,0,1667,0,0,161517,154850,6667,122168,1,2021
1,1,1,2,28,7,1,1,2,1.0,1,1000,0,0,5,2923165,1831938,405112,35278,178795,169275,49398,337756,97371,97467,56819,0,0,0,0,0,0,0,0,9483,0,6667,0,0,0,40003,0,0,0,667,0,0,283692,283692,0,120974,1,2021
1,1,1,2,29,6,1,1,2,1.0,4,186,25000,0,7,11597981,10428773,748996,160553,394432,95180,3302502,554266,275658,100377,256431,3533,0,0,790,0,0,0,0,30322,0,38333,0,0,0,102717,3333,0,77403,0,0,255000,1810059,661126,1148933,2475319,1,2021
1,1,1,2,30,6,1,1,2,1.0,6,1400,300000,150,2,2013603,1297458,104944,0,109459,337132,128531,53950,89899,90170,183775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183775,0,0,0,0,0,29500,88600,88600,0,81499,1,2021
1,1,1,2,30,6,1,1,5,1.0,4,300,30000,0,4,1394242,1134612,80600,0,0,155540,17900,173500,213000,80000,37110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37110,0,0,0,0,0,0,259500,259500,0,117462,1,2021
1,1,1,2,32,6,4,1,9,2.0,7,450,0,450,5,2172043,2112053,322415,900,15840,514970,189135,251700,179875,91753,94610,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,89260,0,0,0,1350,0,0,422300,422300,0,28555,1,2021
1,1,1,2,33,6,1,1,3,1.0,7,500,0,395,5,2938935,1699565,283660,0,191000,552610,18200,20000,41800,50000,85000,0,0,0,0,0,0,0,0,39500,0,0,0,0,0,45500,0,0,0,0,0,0,240500,240500,0,216795,1,2021
1,1,1,2,33,7,1,1,2,1.0,4,870,145000,0,3,2446183,1853953,322060,0,0,239160,45440,36800,61200,49740,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,180000,180000,0,917053,1,2021
1,1,1,2,34,6,1,1,3,1.0,6,489,36579,193,3,2018648,1539782,166903,6600,114517,355258,86852,82627,81488,42930,247545,0,1917,124913,0,0,0,0,0,2150,97932,0,0,0,2650,14184,0,0,3800,0,0,0,192100,159433,32667,162962,1,2021
1,1,1,1,19,4,1,1,8,1.0,2,300,0,0,3,1425013,1013423,83075,25250,88000,384465,990,28950,77900,55058,3935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935,0,0,0,0,0,0,253300,253300,0,12500,1,2021
1,1,1,1,19,6,5,1,9,2.0,4,330,79000,0,2,1013915,789728,77960,0,96675,51945,44400,8400,41491,45610,147669,0,0,0,0,0,0,0,0,25000,0,0,0,0,2875,110444,0,0,0,9350,0,0,222365,222365,0,53213,1,2021
1,1,1,1,20,4,1,1,3,1.0,6,340,5000,300,3,1162797,980702,32898,800,60875,390308,20500,17545,92525,0,26945,0,0,13100,0,0,0,0,0,0,0,4500,0,0,0,9345,0,0,0,0,0,0,306950,296700,10250,31357,1,2021
1,1,1,1,20,6,2,1,2,1.0,6,410,5000,380,4,2553126,2274622,95147,18403,23333,407027,13977,14683,44533,76960,169072,0,0,0,0,0,0,0,0,42000,0,0,0,0,4167,116622,0,5833,450,0,0,836750,188630,188630,0,386107,1,2021
1,1,1,1,20,6,5,1,8,1.0,6,320,1000,300,4,1579272,1152889,95357,41943,44467,326908,14183,3217,46183,55115,78117,4983,0,0,0,0,0,0,0,4083,6633,6667,0,0,23500,32250,0,0,0,0,0,0,424328,424328,0,23070,0,2021
1,1,1,1,21,4,1,1,7,1.0,6,274,2000,250,3,1791696,1180316,82227,10790,100367,286447,40,0,45200,87028,58251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58251,0,0,0,0,0,0,283733,283733,0,226233,1,2021
1,1,1,1,22,4,1,1,3,1.0,2,300,0,0,3,1014095,719345,23710,22500,44000,376800,50,0,20000,80675,43910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43910,0,0,0,0,0,0,77700,77700,0,30000,0,2021
1,1,1,1,22,4,1,1,4,1.0,6,240,1000,220,4,2187150,1934590,197000,131250,171275,313575,9150,0,216350,85374,106666,0,0,0,0,0,0,0,0,0,0,0,63300,0,0,30866,0,12500,0,0,0,0,680700,580700,100000,23250,1,2021
1,1,1,1,22,4,1,1,5,1.0,6,386,5000,380,3,1573264,1345279,47027,64645,69067,441668,2850,12117,78233,38593,152912,0,0,0,0,0,0,0,125,0,0,0,0,0,100133,52654,0,0,0,0,0,0,411683,411683,0,26483,0,2021
1,1,1,1,22,4,1,1,7,1.0,6,300,2000,280,3,1401634,1145913,79683,50667,84628,346825,26175,54317,134817,53961,108201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108201,0,0,0,0,0,0,155567,155567,0,51073,1,2021
1,1,1,1,22,4,1,1,7,2.0,6,371,5000,340,3,1669040,1621640,116567,0,51567,408053,72700,137933,186267,88100,48007,0,0,0,0,0,0,0,0,0,0,0,0,0,23333,24673,0,0,0,0,0,0,424367,424367,0,88080,1,2021
1,1,1,1,22,7,2,1,2,2.0,6,350,3000,340,2,2461835,2449501,79543,53400,73633,410477,4200,85600,217577,103802,22915,0,0,0,0,0,0,0,0,0,3367,0,0,0,2333,11882,0,5333,0,0,0,1067667,267700,267700,0,62988,1,2021
1,1,1,1,23,4,1,1,8,1.0,4,400,38000,0,4,1995702,1085502,177903,1250,87543,47195,4700,63253,103545,78000,81630,3630,0,0,0,0,0,0,0,0,0,0,0,0,11250,60225,0,6525,0,0,0,0,364163,351663,12500,76322,1,2021
1,1,1,1,23,4,1,1,8,2.0,5,300,10000,91,4,1706368,1680170,45868,108483,201583,342067,18212,27873,201716,45311,252290,0,0,0,0,0,0,0,0,5000,0,0,0,0,227767,16015,0,0,0,3508,0,0,422183,389017,33167,14583,1,2021
1,1,1,1,23,4,1,1,9,3.0,6,410,1000,270,4,2076750,1959770,9000,169500,520000,345740,0,40000,83500,149500,69230,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,19230,10000,0,0,0,0,0,292300,292300,0,281000,1,2021
1,1,1,1,23,6,2,1,3,1.0,6,300,5000,290,3,1964025,1687932,15738,76250,32968,376540,66510,0,164250,57017,269660,37675,0,113275,0,0,0,78500,0,0,0,0,0,0,29250,10960,0,0,0,0,0,0,553600,553600,0,75400,0,2021
1,1,1,1,23,6,2,1,4,2.0,6,300,1000,250,1,1043195,1043195,124948,28225,111375,49435,1375,76523,50640,18000,102250,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,80000,0,13850,2500,2150,0,0,433150,433150,0,47275,1,2021
1,1,1,1,23,6,4,1,3,2.0,4,320,120000,0,2,1104073,1075506,99942,0,17277,107373,28347,2700,71517,292375,298228,51548,0,10267,0,0,0,0,0,117967,0,0,0,0,500,117947,0,0,0,0,0,0,116642,116642,0,41107,1,2021
1,1,1,1,23,6,5,1,2,2.0,6,400,3000,350,1,1319413,1304413,173800,0,0,435850,27020,0,245050,85890,25600,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,5600,15000,0,0,0,0,0,294300,294300,0,16903,1,2021
1,1,1,1,23,6,5,1,4,2.0,2,450,0,0,3,3063775,2621935,195675,91750,154500,450000,16350,4775,315165,585115,234844,0,0,0,0,0,0,0,0,0,0,20000,0,0,204250,10594,0,0,0,0,0,0,467250,467250,0,106511,1,2021
1,1,1,1,23,6,5,1,5,2.0,6,300,3000,280,2,1994842,1838775,87000,64792,382983,320304,9475,10567,186130,22397,116900,0,0,66667,0,16667,0,0,0,2500,0,0,0,0,12200,17300,0,0,0,1567,0,241667,366742,366742,0,29818,1,2021
1,1,1,1,23,6,5,1,8,1.0,4,500,60000,0,5,1890800,1327140,93200,68850,61533,74196,5173,25067,257057,91983,82771,0,0,0,2600,0,0,0,0,50000,0,1667,0,0,333,28171,0,0,0,0,0,0,389973,343117,46857,177337,0,2021
1,1,1,1,24,4,1,1,3,1.0,4,450,130000,0,3,2018175,1620455,192960,111020,0,57970,281600,0,215900,139030,156205,124960,0,0,0,0,0,0,0,0,0,0,0,0,0,31245,0,0,0,0,0,0,445400,445400,0,20370,1,2021
1,1,1,1,24,4,1,1,3,1.0,6,270,500,250,5,3532566,1281270,80790,85500,20000,318680,2600,0,20000,58850,312940,30000,112000,0,0,0,0,0,0,0,0,0,0,0,0,170940,0,0,0,0,0,0,159270,159270,0,222640,1,2021
1,1,1,1,24,4,1,1,4,2.0,6,356,3000,350,1,1016572,1016572,101135,24150,0,376335,0,5000,190162,0,21450,0,0,0,0,0,0,0,0,0,0,0,0,0,5600,14000,0,0,0,1850,0,0,260940,173940,87000,37400,1,2021
1,1,1,1,24,4,1,1,9,2.0,6,250,1000,250,2,1695598,1267492,22970,14333,0,275873,40,110097,26100,727037,22008,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,12008,0,0,0,0,0,0,65033,65033,0,4000,1,2021
1,1,1,1,24,4,1,1,9,3.0,6,220,5000,220,1,777004,763671,130932,4967,39667,308458,13418,5200,31700,35812,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,156150,156150,0,24867,1,2021
1,1,1,1,24,5,1,1,5,3.0,6,356,2000,350,2,907503,892620,174783,167617,0,413570,0,0,40150,0,41667,0,0,0,0,0,0,0,0,0,0,0,8333,0,33333,0,0,0,0,0,0,0,49833,49833,0,5000,1,2021
1,1,1,1,24,6,1,1,2,1.0,6,320,1000,300,3,2078810,1697810,143355,15000,190150,404350,500,61015,55950,70940,235150,0,0,1500,0,0,0,0,0,78900,0,0,0,0,0,126150,0,25650,0,2950,0,240000,238200,238200,0,43200,1,2021
1,1,1,1,24,6,1,1,2,1.0,6,350,3000,300,4,2811121,2350111,77250,2500,617939,226313,2658,139802,66450,25327,385709,115237,15000,200000,0,0,0,0,0,0,0,0,0,0,5167,47004,0,3135,0,167,0,0,501682,501682,0,304482,1,2021
1,1,1,1,24,6,2,1,2,2.0,6,397,5000,380,2,592792,505528,94298,0,4833,11712,2200,28927,10917,0,8168,0,0,0,0,0,0,0,0,0,0,0,0,0,1902,6267,0,0,0,0,0,0,305990,305990,0,38483,1,2021
1,1,1,1,24,6,2,1,3,2.0,4,180,43000,0,2,872150,672533,63693,8580,80430,46988,4000,4333,43862,19800,45883,0,0,0,0,0,0,0,0,0,0,0,0,0,22800,13333,0,0,0,9750,0,53333,274422,244422,30000,27208,1,2021
1,1,1,1,24,6,2,1,9,3.0,4,180,45000,0,1,753278,742445,64305,31172,21667,51950,38223,0,69792,53863,64475,0,0,13567,0,0,0,0,0,0,0,0,0,0,25000,24233,0,0,0,1675,0,4000,164465,144132,20333,178533,1,2021
1,1,1,1,24,6,4,1,3,1.0,6,320,2000,300,3,1254234,913934,24475,283,16533,358118,15442,38650,127035,48924,39230,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,33230,0,0,0,0,0,0,219732,219732,0,25512,0,2021
1,1,1,1,24,6,4,1,4,1.0,6,550,5000,495,4,3106038,2429399,127160,123500,205810,563300,48190,321220,72790,58609,174500,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,162500,0,0,0,0,0,0,533390,533390,0,200930,1,2021
1,1,1,1,25,4,1,1,3,1.0,6,550,10000,500,3,1722643,1156243,111048,36188,87225,605395,3375,19090,60455,22100,16500,0,0,0,0,0,0,0,0,0,0,5150,0,0,3350,8000,0,0,0,0,0,0,190077,144077,46000,4791,1,2021
1,1,1,1,25,4,1,1,4,1.0,4,1100,100000,0,4,2161031,1524875,120167,13075,103429,137890,69898,129290,179967,55000,162867,3500,0,35750,833,0,0,0,0,0,4833,16083,0,0,59000,32183,0,8517,0,2167,0,0,389867,339867,50000,163427,1,2021
1,1,1,1,25,4,1,1,4,2.0,4,450,100000,0,3,1584529,1150268,56693,17932,37050,86997,30715,23733,101605,56270,341840,0,0,71692,0,0,0,0,0,104667,0,0,0,0,0,106082,0,10000,0,0,49400,0,350137,350137,0,47297,1,2021
1,1,1,1,25,4,1,1,4,2.0,6,325,5000,300,3,1551467,1460927,99396,52112,227690,372504,24480,9060,110140,43682,38601,0,0,0,0,0,0,0,0,800,14400,0,0,0,5400,11731,0,4470,0,1800,0,0,406980,388980,18000,76282,1,2021
1,1,1,1,25,4,1,1,5,1.0,6,250,1000,230,3,1540900,1202035,39335,83493,123325,316465,4980,3000,208898,50719,108973,0,0,0,0,0,0,0,0,7500,0,0,0,0,3500,93598,4375,0,0,0,0,0,209675,209675,0,53173,1,2021
1,1,1,1,25,4,1,1,8,1.0,3,400,0,0,7,2880810,1529508,80410,77533,145385,495117,56765,17033,268401,5167,24940,0,0,0,0,0,0,0,0,0,4150,0,0,0,3583,16373,833,0,0,0,0,0,319608,311858,7750,39148,0,2021
1,1,1,1,25,5,1,1,9,2.0,6,350,1000,310,2,1160768,1139310,75795,4400,47142,373420,16833,8183,172117,83102,81818,0,0,0,0,0,0,0,0,0,0,0,0,0,12833,41110,5000,4500,0,1017,17358,0,208253,196587,11667,68246,1,2021
1,1,1,1,25,6,1,1,2,1.0,6,310,2000,300,3,1973406,1512016,204670,24900,155000,360530,1000,11900,161800,71620,32286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32286,0,0,0,0,0,0,422300,422300,0,66010,1,2021
1,1,1,1,25,6,1,1,2,1.0,6,350,3000,320,3,2102630,1765877,102813,61163,129517,393318,22527,9527,315497,36145,183537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182537,0,0,0,1000,0,0,474227,474227,0,37607,1,2021
1,1,1,1,25,6,1,1,2,1.0,6,480,60000,300,3,2193378,1591752,192100,10370,138905,365347,17181,77743,139125,52874,55494,0,0,3747,0,0,0,0,0,0,6000,4100,0,0,25113,13618,2917,0,0,0,0,0,455043,383168,71875,87570,1,2021
1,1,1,1,25,6,1,1,2,2.0,6,350,2200,280,2,1350575,808895,61183,0,0,347397,0,1167,91127,44540,11315,0,0,0,0,0,0,0,0,0,0,0,0,0,5833,5481,0,0,0,0,0,0,241833,241833,0,10333,1,2021
